pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_lm	pr_is_bing
11258	DCTN3	dynactin subunit 3	0	1
1020	CDK5	cyclin-dependent kinase 5	0	1
4005	LMO2	LIM domain only 2	0	1
22897	CEP164	centrosomal protein 164kDa	0	1
1017	CDK2	cyclin-dependent kinase 2	1	1
7421	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	0	1
79071	ELOVL6	ELOVL fatty acid elongase 6	1	1
1105	CHD1	chromodomain helicase DNA binding protein 1	0	1
4316	MMP7	matrix metallopeptidase 7	0	0
1114	CHGB	chromogranin B	0	1
5664	PSEN2	presenilin 2	0	1
1376	CPT2	carnitine palmitoyltransferase 2	0	1
63940	GPSM3	G-protein signaling modulator 3	0	1
9088	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1	0	1
6273	S100A2	S100 calcium binding protein A2	0	1
11040	PIM2	Pim-2 proto-oncogene, serine/threonine kinase	0	1
6497	SKI	SKI proto-oncogene	0	1
3960	LGALS4	lectin, galactoside-binding, soluble, 4	0	1
6650	CAPN15	calpain 15	0	1
9166	EBAG9	estrogen receptor binding site associated, antigen, 9	0	1
5698	PSMB9	proteasome subunit beta 9	0	1
10636	RGS14	regulator of G-protein signaling 14	0	1
10667	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial	0	1
5507	PPP1R3C	protein phosphatase 1 regulatory subunit 3C	0	1
5366	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	1	1
9145	SYNGR1	synaptogyrin 1	0	1
8470	SORBS2	sorbin and SH3 domain containing 2	0	1
9849	ZNF518A	zinc finger protein 518A	0	1
6794	STK11	serine/threonine kinase 11	0	1
6448	SGSH	N-sulfoglucosamine sulfohydrolase	0	1
275	AMT	aminomethyltransferase	0	1
6834	SURF1	surfeit 1	0	1
5289	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3	1	1
5188	GATB	glutamyl-tRNA(Gln) amidotransferase, subunit B	0	1
9920	KBTBD11	kelch repeat and BTB (POZ) domain containing 11	0	1
9811	CTIF	CBP80/20-dependent translation initiation factor	0	1
8842	PROM1	prominin 1	0	1
977	CD151	CD151 molecule (Raph blood group)	0	1
9895	TECPR2	tectonin beta-propeller repeat containing 2	0	1
1583	CYP11A1	cytochrome P450 family 11 subfamily A member 1	0	1
4882	NPR2	natriuretic peptide receptor 2	0	1
482	ATP1B2	ATPase, Na+/K+ transporting, beta 2 polypeptide	0	1
1385	CREB1	cAMP responsive element binding protein 1	1	1
51512	GTSE1	G2 and S-phase expressed 1	0	1
6001	RGS10	regulator of G-protein signaling 10	0	1
4756	NEO1	neogenin 1	0	1
27333	GOLIM4	golgi integral membrane protein 4	0	1
4501	MT1X	metallothionein 1X	0	1
7753	ZNF202	zinc finger protein 202	0	1
11322	TMC6	transmembrane channel like 6	0	1
6183	MRPS12	mitochondrial ribosomal protein S12	0	1
175	AGA	aspartylglucosaminidase	0	1
8609	KLF7	Kruppel-like factor 7 (ubiquitous)	0	1
55702	CCDC94	coiled-coil domain containing 94	0	1
10287	RGS19	regulator of G-protein signaling 19	0	1
5999	RGS4	regulator of G-protein signaling 4	0	1
8269	TMEM187	transmembrane protein 187	0	1
10626	TRIM16	tripartite motif containing 16	0	0
29957	SLC25A24	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24	0	1
21	ABCA3	ATP binding cassette subfamily A member 3	0	1
1307	COL16A1	collagen type XVI alpha 1	0	1
11186	RASSF1	Ras association domain family member 1	0	1
205	AK4	adenylate kinase 4	0	1
9443	MED7	mediator complex subunit 7	0	1
6286	S100P	S100 calcium binding protein P	0	1
7188	TRAF5	TNF receptor associated factor 5	0	1
25913	POT1	protection of telomeres 1	0	1
22907	DHX30	DEAH-box helicase 30	0	1
3984	LIMK1	LIM domain kinase 1	0	1
23768	FLRT2	fibronectin leucine rich transmembrane protein 2	0	1
4669	NAGLU	N-acetylglucosaminidase, alpha	0	1
8935	SKAP2	src kinase associated phosphoprotein 2	0	1
2152	F3	coagulation factor III, tissue factor	0	1
65055	REEP1	receptor accessory protein 1	0	1
6668	SP2	Sp2 transcription factor	0	1
6578	SLCO2A1	solute carrier organic anion transporter family member 2A1	0	1
5290	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	1	1
10978	CLP1	cleavage and polyadenylation factor I subunit 1	0	1
8570	KHSRP	KH-type splicing regulatory protein	0	1
9857	CEP350	centrosomal protein 350kDa	0	1
2584	GALK1	galactokinase 1	0	1
9746	CLSTN3	calsyntenin 3	0	1
9730	VPRBP	Vpr (HIV-1) binding protein	0	1
8537	BCAS1	breast carcinoma amplified sequence 1	0	1
2261	FGFR3	fibroblast growth factor receptor 3	0	1
4037	LRP3	LDL receptor related protein 3	0	1
26151	NAT9	N-acetyltransferase 9 (GCN5-related, putative)	0	1
2801	GOLGA2	golgin A2	0	1
78988	MRPL57	mitochondrial ribosomal protein L57	0	1
8805	TRIM24	tripartite motif containing 24	0	1
8536	CAMK1	calcium/calmodulin-dependent protein kinase I	0	1
55	ACPP	acid phosphatase, prostate	0	1
8501	SLC43A1	solute carrier family 43 (amino acid system L transporter), member 1	0	1
2869	GRK5	G protein-coupled receptor kinase 5	0	1
24139	EML2	echinoderm microtubule associated protein like 2	0	1
3783	KCNN4	potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 4	0	1
25807	RHBDD3	rhomboid domain containing 3	0	1
6558	SLC12A2	solute carrier family 12 (sodium/potassium/chloride transporter), member 2	0	1
8458	TTF2	transcription termination factor, RNA polymerase II	0	1
27301	APEX2	APEX nuclease (apurinic/apyrimidinic endonuclease) 2	0	1
9086	EIF1AY	eukaryotic translation initiation factor 1A, Y-linked	0	0
23046	KIF21B	kinesin family member 21B	0	1
7186	TRAF2	TNF receptor associated factor 2	0	1
2537	IFI6	interferon, alpha-inducible protein 6	0	1
341	APOC1	apolipoprotein C-I	0	1
2581	GALC	galactosylceramidase	0	1
2946	GSTM2	glutathione S-transferase mu 2 (muscle)	1	1
8061	FOSL1	FOS like antigen 1	1	1
2247	FGF2	fibroblast growth factor 2	0	1
4289	MKLN1	muskelin 1	0	1
55885	LMO3	LIM domain only 3	0	1
393	ARHGAP4	Rho GTPase activating protein 4	0	1
3931	LCAT	lecithin-cholesterol acyltransferase	0	1
6518	SLC2A5	solute carrier family 2 (facilitated glucose/fructose transporter), member 5	0	1
7089	TLE2	transducin like enhancer of split 2	0	1
6666	SOX12	SRY-box 12	0	1
9825	SPATA2	spermatogenesis associated 2	0	1
9818	NUP58	nucleoporin 58kDa	0	1
80301	PLEKHO2	pleckstrin homology domain containing O2	0	1
2348	FOLR1	folate receptor 1 (adult)	0	1
10964	IFI44L	interferon induced protein 44 like	0	1
9308	CD83	CD83 molecule	0	1
23649	POLA2	polymerase (DNA directed), alpha 2, accessory subunit	0	1
8425	LTBP4	latent transforming growth factor beta binding protein 4	0	1
410	ARSA	arylsulfatase A	0	1
3832	KIF11	kinesin family member 11	0	1
240	ALOX5	arachidonate 5-lipoxygenase	0	1
9762	LZTS3	leucine zipper, putative tumor suppressor family member 3	0	1
5082	PDCL	phosducin like	0	1
335	APOA1	apolipoprotein A-I	0	0
8321	FZD1	frizzled class receptor 1	1	1
7637	ZNF84	zinc finger protein 84	0	1
23641	LDOC1	leucine zipper, down-regulated in cancer 1	0	1
2619	GAS1	growth arrest specific 1	0	1
23659	PLA2G15	phospholipase A2 group XV	1	1
1478	CSTF2	cleavage stimulation factor, 3' pre-RNA, subunit 2	0	1
6567	SLC16A2	solute carrier family 16, member 2 (thyroid hormone transporter)	0	1
1909	EDNRA	endothelin receptor type A	0	1
9118	INA	internexin neuronal intermediate filament protein alpha	0	1
6622	SNCA	synuclein alpha	1	1
7075	TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1	0	1
5803	PTPRZ1	protein tyrosine phosphatase, receptor type Z1	0	1
2919	CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)	0	1
2596	GAP43	growth associated protein 43	0	1
2669	GEM	GTP binding protein overexpressed in skeletal muscle	0	1
9640	ZNF592	zinc finger protein 592	0	1
4312	MMP1	matrix metallopeptidase 1	1	1
5091	PC	pyruvate carboxylase	0	1
5877	RABIF	RAB interacting factor	0	1
26578	OSTF1	osteoclast stimulating factor 1	0	1
7862	BRPF1	bromodomain and PHD finger containing 1	0	1
7122	CLDN5	claudin 5	0	1
2027	ENO3	enolase 3 (beta, muscle)	0	1
5287	PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	1	1
10040	TOM1L1	target of myb1 like 1 membrane trafficking protein	0	1
3784	KCNQ1	potassium channel, voltage gated KQT-like subfamily Q, member 1	0	1
22845	DOLK	dolichol kinase	0	1
960	CD44	CD44 molecule (Indian blood group)	1	1
5144	PDE4D	phosphodiesterase 4D	0	1
9824	ARHGAP11A	Rho GTPase activating protein 11A	0	1
56905	C15orf39	chromosome 15 open reading frame 39	0	1
29966	STRN3	striatin 3	0	1
115	ADCY9	adenylate cyclase 9	0	1
23287	AGTPBP1	ATP/GTP binding protein 1	0	1
25939	SAMHD1	SAM domain and HD domain 1	0	1
2125	EVPL	envoplakin	0	1
8479	HIRIP3	HIRA interacting protein 3	0	1
2039	DMTN	dematin actin binding protein	0	1
5534	PPP3R1	protein phosphatase 3 regulatory subunit B, alpha	0	1
8317	CDC7	cell division cycle 7	0	1
9855	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2	0	0
3096	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1	0	1
9844	ELMO1	engulfment and cell motility 1	0	1
1802	DPH2	DPH2 homolog	1	1
3283	HSD3B1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	0	0
6314	ATXN7	ataxin 7	0	1
5480	PPIC	peptidylprolyl isomerase C	1	1
51090	PLLP	plasmolipin	0	1
23774	BRD1	bromodomain containing 1	0	1
29902	FAM216A	family with sequence similarity 216 member A	0	1
7699	ZNF140	zinc finger protein 140	0	1
5170	PDPK1	3-phosphoinositide dependent protein kinase 1	0	1
9678	PHF14	PHD finger protein 14	0	0
11138	TBC1D8	TBC1 domain family member 8	0	1
4644	MYO5A	myosin VA	0	1
4673	NAP1L1	nucleosome assembly protein 1-like 1	0	1
9760	TOX	thymocyte selection associated high mobility group box	0	1
672	BRCA1	breast cancer 1	1	1
3627	CXCL10	chemokine (C-X-C motif) ligand 10	0	1
7448	VTN	vitronectin	0	1
2564	GABRE	gamma-aminobutyric acid (GABA) A receptor, epsilon	0	1
9284	NPIPA1	nuclear pore complex interacting protein family member A1	0	1
1917	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	0	1
23541	SEC14L2	SEC14 like lipid binding 2	0	1
10610	ST6GALNAC2	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	1	1
2889	RAPGEF1	Rap guanine nucleotide exchange factor 1	0	0
11234	HPS5	Hermansky-Pudlak syndrome 5	0	1
5190	PEX6	peroxisomal biogenesis factor 6	0	1
9764	KIAA0513	KIAA0513	0	1
10966	RAB40B	RAB40B, member RAS oncogene family	0	1
6770	STAR	steroidogenic acute regulatory protein	0	1
9641	IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon	1	1
3631	INPP4A	inositol polyphosphate-4-phosphatase type I A	0	1
22873	DZIP1	DAZ interacting zinc finger protein 1	0	1
8438	RAD54L	RAD54-like (S. cerevisiae)	0	1
51690	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated	0	1
2289	FKBP5	FK506 binding protein 5	0	1
344	APOC2	apolipoprotein C-II	0	0
3662	IRF4	interferon regulatory factor 4	0	1
6402	SELL	selectin L	0	1
55856	ACOT13	acyl-CoA thioesterase 13	0	1
8493	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	0	1
9619	ABCG1	ATP binding cassette subfamily G member 1	0	1
22863	ATG14	autophagy related 14	0	1
22858	ICK	intestinal cell (MAK-like) kinase	0	1
1346	COX7A1	cytochrome c oxidase subunit VIIa polypeptide 1 (muscle)	0	1
5303	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4	0	1
54677	CROT	carnitine O-octanoyltransferase	0	1
4327	MMP19	matrix metallopeptidase 19	0	1
23059	CLUAP1	clusterin associated protein 1	0	1
9677	PPIP5K1	diphosphoinositol pentakisphosphate kinase 1	0	1
2264	FGFR4	fibroblast growth factor receptor 4	1	1
4321	MMP12	matrix metallopeptidase 12	0	1
933	CD22	CD22 molecule	0	1
354	KLK3	kallikrein related peptidase 3	0	0
3897	L1CAM	L1 cell adhesion molecule	0	1
8927	BSN	bassoon presynaptic cytomatrix protein	0	1
9016	SLC25A14	solute carrier family 25 (mitochondrial carrier, brain), member 14	1	1
9056	SLC7A7	solute carrier family 7 (amino acid transporter light chain, y+L system), member 7	0	1
9891	NUAK1	NUAK family, SNF1-like kinase, 1	0	1
65082	VPS33A	VPS33A, CORVET/HOPS core subunit	0	1
10752	CHL1	cell adhesion molecule L1 like	0	1
1742	DLG4	discs large homolog 4	0	1
54471	MIEF1	mitochondrial elongation factor 1	0	1
6781	STC1	stanniocalcin 1	0	1
22888	UBOX5	U-box domain containing 5	0	1
10573	MRPL28	mitochondrial ribosomal protein L28	0	1
22943	DKK1	dickkopf WNT signaling pathway inhibitor 1	0	1
9156	EXO1	exonuclease 1	0	1
5218	CDK14	cyclin-dependent kinase 14	0	1
10668	CGRRF1	cell growth regulator with ring finger domain 1	1	1
6366	CCL21	chemokine (C-C motif) ligand 21	0	1
3158	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2	0	0
435	ASL	argininosuccinate lyase	0	1
11007	CCDC85B	coiled-coil domain containing 85B	1	1
5569	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha	0	1
5336	PLCG2	phospholipase C gamma 2	0	1
5055	SERPINB2	serpin peptidase inhibitor, clade B (ovalbumin), member 2	0	1
3422	IDI1	isopentenyl-diphosphate delta isomerase 1	0	1
7347	UCHL3	ubiquitin C-terminal hydrolase L3	0	1
65057	ACD	adrenocortical dysplasia homolog (mouse)	1	1
1462	VCAN	versican	0	1
4929	NR4A2	nuclear receptor subfamily 4 group A member 2	0	1
7033	TFF3	trefoil factor 3	0	1
540	ATP7B	ATPase, Cu++ transporting, beta polypeptide	0	1
3690	ITGB3	integrin subunit beta 3	0	1
29780	PARVB	parvin beta	0	1
4620	MYH2	myosin, heavy chain 2, skeletal muscle, adult	0	0
8986	RPS6KA4	ribosomal protein S6 kinase, 90kDa, polypeptide 4	0	1
9252	RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	0	1
6787	NEK4	NIMA related kinase 4	0	1
1308	COL17A1	collagen type XVII alpha 1	0	1
1081	CGA	glycoprotein hormones, alpha polypeptide	0	0
54	ACP5	acid phosphatase 5, tartrate resistant	0	1
100	ADA	adenosine deaminase	0	1
4751	NEK2	NIMA related kinase 2	0	1
1901	S1PR1	sphingosine-1-phosphate receptor 1	0	1
905	CCNT2	cyclin T2	0	1
1806	DPYD	dihydropyrimidine dehydrogenase	0	1
9454	HOMER3	homer scaffolding protein 3	0	1
10024	TROAP	trophinin associated protein	0	1
10307	APBB3	amyloid beta precursor protein binding family B member 3	0	1
4899	NRF1	nuclear respiratory factor 1	0	1
7020	TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	1	1
6352	CCL5	chemokine (C-C motif) ligand 5	0	1
6461	SHB	Src homology 2 domain containing adaptor protein B	1	1
29896	TRA2A	transformer 2 alpha homolog (Drosophila)	0	1
2671	GFER	growth factor, augmenter of liver regeneration	0	1
9738	CCP110	centriolar coiled-coil protein 110kDa	1	1
10873	ME3	malic enzyme 3, NADP(+)-dependent, mitochondrial	0	1
250	ALPP	alkaline phosphatase, placental	0	0
3169	FOXA1	forkhead box A1	0	1
22881	ANKRD6	ankyrin repeat domain 6	0	1
4583	MUC2	mucin 2, oligomeric mucus/gel-forming	0	0
4033	LRMP	lymphoid-restricted membrane protein	0	1
6715	SRD5A1	steroid 5 alpha-reductase 1	0	1
25880	TMEM186	transmembrane protein 186	0	0
1003	CDH5	cadherin 5	0	1
3775	KCNK1	potassium channel, two pore domain subfamily K, member 1	1	1
9771	RAPGEF5	Rap guanine nucleotide exchange factor 5	0	1
4053	LTBP2	latent transforming growth factor beta binding protein 2	0	1
4884	NPTX1	neuronal pentraxin I	0	1
491	ATP2B2	ATPase, Ca++ transporting, plasma membrane 2	0	1
3667	IRS1	insulin receptor substrate 1	0	1
25849	PARM1	prostate androgen-regulated mucin-like protein 1	0	1
8910	SGCE	sarcoglycan epsilon	0	1
9482	STX8	syntaxin 8	0	1
11135	CDC42EP1	CDC42 effector protein 1	0	1
174	AFP	alpha fetoprotein	0	0
993	CDC25A	cell division cycle 25A	1	1
1113	CHGA	chromogranin A	0	1
3669	ISG20	interferon stimulated exonuclease gene 20kDa	0	1
27042	DIEXF	digestive organ expansion factor homolog (zebrafish)	0	1
9603	NFE2L3	nuclear factor, erythroid 2 like 3	0	1
8100	IFT88	intraflagellar transport 88	0	1
56623	INPP5E	inositol polyphosphate-5-phosphatase E	0	1
5596	MAPK4	mitogen-activated protein kinase 4	0	0
9493	KIF23	kinesin family member 23	0	1
26100	WIPI2	WD repeat domain, phosphoinositide interacting 2	0	1
9851	KIAA0753	KIAA0753	1	1
11197	WIF1	WNT inhibitory factor 1	0	1
2153	F5	coagulation factor V	0	0
24145	PANX1	pannexin 1	0	1
8030	CCDC6	coiled-coil domain containing 6	0	1
3177	SLC29A2	solute carrier family 29 (equilibrative nucleoside transporter), member 2	0	1
2051	EPHB6	EPH receptor B6	0	1
10351	ABCA8	ATP binding cassette subfamily A member 8	0	1
9829	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6	0	1
55800	SCN3B	sodium channel, voltage gated, type III beta subunit	0	1
1299	COL9A3	collagen type IX alpha 3	0	1
4690	NCK1	NCK adaptor protein 1	1	1
1012	CDH13	cadherin 13	0	1
11169	WDHD1	WD repeat and HMG-box DNA binding protein 1	0	1
6804	STX1A	syntaxin 1A	1	1
9783	RIMS3	regulating synaptic membrane exocytosis 3	0	1
7049	TGFBR3	transforming growth factor beta receptor III	0	1
5653	KLK6	kallikrein related peptidase 6	0	1
3866	KRT15	keratin 15, type I	0	0
5141	PDE4A	phosphodiesterase 4A	0	1
1464	CSPG4	chondroitin sulfate proteoglycan 4	0	1
1060	CENPC	centromere protein C	0	1
10256	CNKSR1	connector enhancer of kinase suppressor of Ras 1	0	1
23047	PDS5B	PDS5 cohesin associated factor B	0	1
29114	TAGLN3	transgelin 3	0	1
3376	IARS	isoleucyl-tRNA synthetase	0	1
4495	MT1G	metallothionein 1G	0	0
9463	PICK1	protein interacting with PRKCA 1	0	1
3437	IFIT3	interferon induced protein with tetratricopeptide repeats 3	0	1
5743	PTGS2	prostaglandin-endoperoxide synthase 2	1	1
4675	NAP1L3	nucleosome assembly protein 1-like 3	0	1
1824	DSC2	desmocollin 2	0	1
3131	HLF	hepatic leukemia factor	0	1
5607	MAP2K5	mitogen-activated protein kinase kinase 5	1	1
9854	C2CD2L	C2CD2 like	1	1
1102	RCBTB2	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	0	1
9712	USP6NL	USP6 N-terminal like	1	1
2775	GNAO1	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O	0	1
2342	FNTB	farnesyltransferase, CAAX box, beta	0	0
7984	ARHGEF5	Rho guanine nucleotide exchange factor 5	0	1
4521	NUDT1	nudix hydrolase 1	0	1
2237	FEN1	flap structure-specific endonuclease 1	0	1
6891	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	0	1
7270	TTF1	transcription termination factor, RNA polymerase I	0	1
3590	IL11RA	interleukin 11 receptor subunit alpha	0	1
2123	EVI2A	ecotropic viral integration site 2A	0	1
8208	CHAF1B	chromatin assembly factor 1 subunit B	0	1
7060	THBS4	thrombospondin 4	0	1
4118	MAL	mal T-cell differentiation protein	0	1
3217	HOXB7	homeobox B7	0	1
355	FAS	Fas cell surface death receptor	1	1
4291	MLF1	myeloid leukemia factor 1	0	1
3455	IFNAR2	interferon alpha and beta receptor subunit 2	0	1
11326	VSIG4	V-set and immunoglobulin domain containing 4	0	1
5498	PPOX	protoporphyrinogen oxidase	1	1
752	FMNL1	formin like 1	0	1
4092	SMAD7	SMAD family member 7	0	1
7181	NR2C1	nuclear receptor subfamily 2 group C member 1	0	1
9742	IFT140	intraflagellar transport 140	0	1
9737	GPRASP1	G protein-coupled receptor associated sorting protein 1	0	1
1844	DUSP2	dual specificity phosphatase 2	0	1
80742	PRR3	proline rich 3	0	1
2009	EML1	echinoderm microtubule associated protein like 1	0	1
4602	MYB	v-myb avian myeloblastosis viral oncogene homolog	0	1
9889	ZBED4	zinc finger, BED-type containing 4	0	1
79758	DHRS12	dehydrogenase/reductase (SDR family) member 12	0	1
6236	RRAD	Ras-related associated with diabetes	0	1
6737	TRIM21	tripartite motif containing 21	0	1
8971	H1FX	H1 histone family member X	0	1
3134	HLA-F	major histocompatibility complex, class I, F	0	1
10329	TMEM5	transmembrane protein 5	1	1
10845	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit	1	1
1158	CKM	creatine kinase, muscle	0	0
9254	CACNA2D2	calcium channel, voltage-dependent, alpha 2/delta subunit 2	0	1
9183	ZW10	zw10 kinetochore protein	1	1
5602	MAPK10	mitogen-activated protein kinase 10	0	1
8618	CADPS	Ca++-dependent secretion activator	0	0
9700	ESPL1	extra spindle pole bodies like 1, separase	0	1
3294	HSD17B2	hydroxysteroid (17-beta) dehydrogenase 2	0	1
2245	FGD1	FYVE, RhoGEF and PH domain containing 1	0	1
10384	BTN3A3	butyrophilin subfamily 3 member A3	0	1
7272	TTK	TTK protein kinase	0	1
89795	NAV3	neuron navigator 3	0	1
2021	ENDOG	endonuclease G	0	1
9833	MELK	maternal embryonic leucine zipper kinase	1	1
899	CCNF	cyclin F	1	1
5883	RAD9A	RAD9 checkpoint clamp component A	1	1
2350	FOLR2	folate receptor 2 (fetal)	0	1
5673	PSG5	pregnancy specific beta-1-glycoprotein 5	0	0
1024	CDK8	cyclin-dependent kinase 8	0	1
9140	ATG12	autophagy related 12	0	1
10875	FGL2	fibrinogen-like 2	0	1
5422	POLA1	polymerase (DNA directed), alpha 1, catalytic subunit	0	1
2731	GLDC	glycine dehydrogenase (decarboxylating)	0	1
27030	MLH3	mutL homolog 3	0	1
51367	POP5	POP5 homolog, ribonuclease P/MRP subunit	0	1
8411	EEA1	early endosome antigen 1	0	1
2028	ENPEP	glutamyl aminopeptidase	0	1
1356	CP	ceruloplasmin (ferroxidase)	0	1
27107	ZBTB11	zinc finger and BTB domain containing 11	0	1
10732	TCFL5	transcription factor-like 5 (basic helix-loop-helix)	1	1
1641	DCX	doublecortin	0	1
5778	PTPN7	protein tyrosine phosphatase, non-receptor type 7	0	1
4999	ORC2	origin recognition complex subunit 2	0	1
10536	P3H3	prolyl 3-hydroxylase 3	0	1
